CustomerID,first_purchase,last_purchase,total_orders,total_revenue,total_items,day_since_last,churned,avg_order_value,R_score,F_score,M_score,RFM_score,segment
16869,2011-06-17 13:01:00,2011-11-17 12:02:00,4,817.12,583,22,0,204.28,3,3,3,333,Loyal customers
16871,2011-03-14 10:31:00,2011-11-17 19:27:00,6,2812.34,1253,22,0,468.72333333333336,3,4,4,344,Loyal customers
16872,2011-06-08 14:32:00,2011-09-23 16:05:00,3,680.02,600,77,0,226.67333333333332,2,3,3,233,At risk
16873,2010-12-10 15:45:00,2011-12-05 12:05:00,6,7123.62,3840,4,0,1187.27,4,4,4,444,Champions
16875,2011-01-04 10:37:00,2011-10-03 13:39:00,5,2095.53,1069,67,0,419.10600000000005,2,4,4,244,At risk
16877,2011-05-15 16:13:00,2011-11-27 13:47:00,6,846.62,458,12,0,141.10333333333332,4,4,3,443,Loyal customers
16878,2011-09-16 17:39:00,2011-09-16 17:39:00,1,13.3,12,84,0,13.3,2,2,1,221,Lost
16880,2011-06-03 16:45:00,2011-11-09 11:33:00,7,1491.43,746,30,0,213.0614285714286,3,4,3,343,Loyal customers
16881,2011-10-04 10:33:00,2011-10-04 10:33:00,1,432.0,600,66,0,432.0,2,2,2,222,Lost
16882,2011-01-26 17:43:00,2011-10-04 10:42:00,3,705.12,424,66,0,235.04,2,3,3,233,At risk
16883,2010-12-03 10:33:00,2011-06-05 12:51:00,2,272.48,103,187,1,136.24,1,2,1,121,Lost
16884,2011-11-02 10:16:00,2011-11-02 11:52:00,2,429.84000000000003,320,37,0,214.92000000000002,3,2,2,322,Promising
16885,2010-12-17 17:23:00,2011-11-24 13:40:00,3,450.41,178,15,0,150.13666666666668,4,3,2,432,Loyal customers
16887,2011-11-04 14:07:00,2011-11-04 14:07:00,1,192.32999999999998,156,35,0,192.32999999999998,3,2,1,321,Promising
16889,2011-01-07 10:47:00,2011-05-29 11:05:00,3,1578.67,925,194,1,526.2233333333334,1,3,3,133,Lost
16891,2010-12-03 11:35:00,2011-12-08 11:15:00,5,742.43,265,1,0,148.486,4,4,3,443,Loyal customers
16892,2011-06-09 11:35:00,2011-12-08 13:18:00,5,518.19,236,1,0,103.638,4,4,2,442,Loyal customers
16893,2010-12-08 12:06:00,2010-12-08 12:06:00,1,145.93,62,366,1,145.93,1,2,1,121,Lost
16895,2011-10-06 12:15:00,2011-10-06 12:15:00,1,202.27,91,64,0,202.27,2,2,1,221,Lost
16897,2011-01-30 11:52:00,2011-02-13 15:02:00,2,289.78,73,299,1,144.89,1,2,1,121,Lost
16898,2010-12-06 12:23:00,2011-11-13 15:44:00,3,501.03,412,26,0,167.01,3,3,2,332,Loyal customers
16899,2010-12-14 13:11:00,2011-12-02 12:03:00,6,1271.06,520,7,0,211.84333333333333,4,4,3,443,Loyal customers
16900,2011-10-07 13:17:00,2011-11-23 10:32:00,3,887.11,833,16,0,295.7033333333333,4,3,3,433,Loyal customers
16902,2011-08-15 14:17:00,2011-08-15 14:17:00,1,1706.88,629,116,1,1706.88,2,2,4,224,High value lapsed
16903,2011-11-10 15:32:00,2011-11-10 15:32:00,1,363.2,247,29,0,363.2,3,2,2,322,Promising
16904,2010-12-07 13:29:00,2011-12-05 13:10:00,16,3653.75,1984,4,0,228.359375,4,4,4,444,Champions
16905,2010-12-03 10:43:00,2011-12-04 14:01:00,7,3037.6,1381,5,0,433.9428571428571,4,4,4,444,Champions
16906,2011-04-05 12:30:00,2011-09-19 11:49:00,4,559.59,263,81,0,139.8975,2,3,2,232,At risk
16907,2010-12-09 16:52:00,2011-11-10 18:04:00,5,928.76,286,29,0,185.752,3,4,3,343,Loyal customers
16909,2011-09-28 16:45:00,2011-09-28 16:45:00,1,379.14,436,72,0,379.14,2,2,2,222,Lost
16910,2011-09-09 14:14:00,2011-12-05 12:51:00,8,1508.96,884,4,0,188.62,4,4,3,443,Loyal customers
16912,2011-01-20 15:42:00,2011-11-11 12:18:00,11,2555.58,1025,28,0,232.32545454545453,3,4,4,344,Loyal customers
16913,2011-02-22 12:56:00,2011-02-22 12:56:00,1,113.44,82,290,1,113.44,1,2,1,121,Lost
16914,2011-11-03 15:27:00,2011-11-03 15:27:00,1,183.76,112,36,0,183.76,3,2,1,321,Promising
16915,2011-03-01 09:52:00,2011-11-30 16:39:00,6,621.6800000000001,132,9,0,103.61333333333334,4,4,2,442,Loyal customers
16916,2010-12-02 13:14:00,2011-11-16 12:08:00,2,562.41,431,23,0,281.205,3,2,2,322,Promising
16917,2011-03-08 11:55:00,2011-03-08 11:55:00,1,391.52,232,276,1,391.52,1,2,2,122,Lost
16918,2011-01-26 17:37:00,2011-10-21 12:50:00,6,1068.82,721,49,0,178.13666666666666,3,4,3,343,Loyal customers
16919,2010-12-06 12:52:00,2011-07-06 13:35:00,11,2592.25,1403,156,1,235.6590909090909,1,4,4,144,Lost
16921,2011-10-09 16:22:00,2011-10-09 16:22:00,1,154.18,154,61,0,154.18,2,2,1,221,Lost
16923,2010-12-12 11:06:00,2011-11-27 13:00:00,19,7069.08,3344,12,0,372.0568421052632,4,4,4,444,Champions
16924,2011-09-16 12:54:00,2011-11-18 12:53:00,3,829.89,467,21,0,276.63,3,3,3,333,Loyal customers
16926,2010-12-03 13:42:00,2010-12-03 13:42:00,1,230.25,35,371,1,230.25,1,2,1,121,Lost
16927,2010-12-13 11:57:00,2011-08-16 11:10:00,3,543.05,993,115,1,181.01666666666665,2,3,2,232,At risk
16928,2010-12-01 15:21:00,2011-09-20 15:10:00,17,2814.7,2092,80,0,165.5705882352941,2,4,4,244,At risk
16929,2011-07-07 12:39:00,2011-12-06 08:37:00,7,1295.39,929,3,0,185.0557142857143,4,4,3,443,Loyal customers
16930,2011-10-02 14:25:00,2011-11-13 16:13:00,3,378.89,339,26,0,126.29666666666667,3,3,2,332,Loyal customers
16931,2010-12-05 11:40:00,2011-12-04 13:15:00,21,4554.87,3134,5,0,216.89857142857142,4,4,4,444,Champions
16932,2011-10-17 14:12:00,2011-10-17 14:12:00,1,150.23000000000002,82,53,0,150.23000000000002,2,2,1,221,Lost
16933,2011-04-14 13:33:00,2011-12-08 12:54:00,2,563.23,288,1,0,281.615,4,2,2,422,Promising
16934,2011-10-16 12:25:00,2011-10-16 12:40:00,2,931.03,397,54,0,465.515,2,2,3,223,High value lapsed
16936,2011-11-14 11:04:00,2011-11-14 11:04:00,1,261.9,171,25,0,261.9,3,2,1,321,Promising
16938,2011-02-04 09:34:00,2011-12-01 10:20:00,4,2711.6800000000003,2533,8,0,677.9200000000001,4,3,4,434,Loyal customers
16940,2011-02-23 12:27:00,2011-10-18 13:15:00,3,3049.88,2169,52,0,1016.6266666666667,2,3,4,234,At risk
16942,2011-04-26 11:59:00,2011-11-27 12:40:00,9,1904.99,805,12,0,211.66555555555556,4,4,4,444,Champions
16943,2011-01-25 14:00:00,2011-05-12 11:57:00,3,816.73,145,211,1,272.24333333333334,1,3,3,133,Lost
16945,2010-12-16 17:49:00,2011-11-18 11:39:00,19,4345.5,2725,21,0,228.71052631578948,3,4,4,344,Loyal customers
16947,2011-04-18 09:38:00,2011-04-18 09:38:00,1,406.48,312,235,1,406.48,1,2,2,122,Lost
16948,2011-01-18 10:58:00,2011-07-24 12:46:00,3,435.02,1614,138,1,145.00666666666666,2,3,2,232,At risk
16949,2011-01-27 12:11:00,2011-12-06 11:07:00,6,1286.27,791,3,0,214.37833333333333,4,4,3,443,Loyal customers
16950,2010-12-07 15:20:00,2011-10-14 09:06:00,3,1178.56,644,56,0,392.8533333333333,2,3,3,233,At risk
16951,2011-02-08 14:58:00,2011-07-28 12:05:00,3,1277.75,1318,134,1,425.9166666666667,2,3,3,233,At risk
16952,2011-08-22 12:58:00,2011-08-22 13:03:00,2,167.61,92,109,1,83.805,2,2,1,221,Lost
16953,2011-11-09 15:54:00,2011-11-09 15:54:00,1,20.8,10,30,0,20.8,3,2,1,321,Promising
16954,2010-12-15 10:41:00,2011-12-09 09:46:00,9,2085.08,1054,0,0,231.67555555555555,4,4,4,444,Champions
16955,2010-12-01 13:31:00,2011-06-08 10:36:00,4,518.67,266,184,1,129.6675,1,3,2,132,Lost
16956,2011-11-22 08:56:00,2011-11-22 08:56:00,1,308.74,114,17,0,308.74,4,2,2,422,Promising
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,2,416.64,172,239,1,208.32,1,2,2,122,Lost
16959,2011-09-13 15:03:00,2011-09-13 15:03:00,1,117.35000000000001,49,87,0,117.35000000000001,2,2,1,221,Lost
16960,2011-04-01 11:54:00,2011-11-01 11:35:00,3,507.05,304,38,0,169.01666666666668,3,3,2,332,Loyal customers
16961,2011-08-15 13:46:00,2011-08-15 13:46:00,1,234.17,125,116,1,234.17,2,2,1,221,Lost
16963,2011-06-05 13:48:00,2011-06-05 13:48:00,1,110.55000000000001,35,187,1,110.55000000000001,1,2,1,121,Lost
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,1,201.19,291,226,1,201.19,1,2,1,121,Lost
16966,2011-04-13 14:17:00,2011-12-01 13:40:00,7,2154.97,1981,8,0,307.8528571428571,4,4,4,444,Champions
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,319.02,333,189,1,319.02,1,2,2,122,Lost
16968,2011-08-24 10:51:00,2011-12-05 15:02:00,2,439.43,326,4,0,219.715,4,2,2,422,Promising
16969,2011-06-01 12:10:00,2011-10-31 13:12:00,3,650.41,816,39,0,216.8033333333333,3,3,2,332,Loyal customers
16971,2011-11-01 15:06:00,2011-11-01 15:06:00,1,357.21,72,38,0,357.21,3,2,2,322,Promising
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,251.51999999999998,88,267,1,251.51999999999998,1,2,1,121,Lost
16978,2011-09-23 12:50:00,2011-09-23 12:50:00,1,344.33,166,77,0,344.33,2,2,2,222,Lost
16979,2011-02-15 09:20:00,2011-12-06 12:21:00,6,1852.0,865,3,0,308.6666666666667,4,4,4,444,Champions
16980,2011-02-21 12:58:00,2011-03-29 16:36:00,2,1028.46,739,255,1,514.23,1,2,3,123,High value lapsed
16982,2011-10-10 12:28:00,2011-10-10 12:28:00,1,384.06,182,60,0,384.06,2,2,2,222,Lost
16983,2010-12-05 12:34:00,2011-11-27 12:10:00,7,1905.87,1335,12,0,272.26714285714286,4,4,4,444,Champions
16984,2011-08-01 17:37:00,2011-09-12 13:43:00,2,4459.52,2380,88,0,2229.76,2,2,4,224,High value lapsed
16985,2010-12-16 10:38:00,2011-11-22 13:33:00,10,5464.12,1832,17,0,546.412,4,4,4,444,Champions
16986,2011-11-09 15:52:00,2011-11-10 11:55:00,2,1873.2,1040,29,0,936.6,3,2,4,324,Promising
16987,2011-05-18 15:55:00,2011-12-06 17:26:00,7,1616.8,401,3,0,230.97142857142856,4,4,3,443,Loyal customers
16988,2011-12-04 16:02:00,2011-12-04 16:02:00,1,126.12,43,5,0,126.12,4,2,1,421,Promising
16989,2011-07-12 09:11:00,2011-12-02 16:39:00,6,1133.25,1233,7,0,188.875,4,4,3,443,Loyal customers
16990,2011-05-05 08:30:00,2011-05-05 08:30:00,1,179.0,100,218,1,179.0,1,2,1,121,Lost
16992,2011-02-28 10:37:00,2011-11-29 11:50:00,5,1614.31,860,10,0,322.86199999999997,4,4,3,443,Loyal customers
16996,2010-12-21 13:22:00,2011-11-09 16:43:00,6,1456.96,544,30,0,242.82666666666668,3,4,3,343,Loyal customers
16997,2011-01-18 11:51:00,2011-02-24 17:28:00,3,702.0,360,288,1,234.0,1,3,3,133,Lost
16998,2011-02-08 15:42:00,2011-07-13 09:44:00,4,295.0,76,149,1,73.75,1,3,1,131,Lost
16999,2011-09-26 15:43:00,2011-11-16 13:53:00,2,484.82,294,23,0,242.41,3,2,2,322,Promising
17001,2010-12-16 09:35:00,2011-12-09 09:38:00,11,3989.57,2164,0,0,362.6881818181818,4,4,4,444,Champions
17002,2011-02-22 11:46:00,2011-09-15 12:40:00,3,1493.73,679,85,0,497.91,2,3,3,233,At risk
17004,2011-09-08 12:16:00,2011-10-24 14:25:00,2,1312.1399999999999,771,46,0,656.0699999999999,3,2,3,323,Promising
17006,2011-09-25 12:15:00,2011-12-05 12:09:00,4,781.78,272,4,0,195.445,4,3,3,433,Loyal customers
17007,2010-12-17 13:57:00,2011-10-20 10:47:00,6,889.9300000000001,597,50,0,148.3216666666667,3,4,3,343,Loyal customers
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,195.36,118,18,0,195.36,3,2,1,321,Promising
17011,2011-11-09 13:30:00,2011-11-09 13:30:00,1,270.9,186,30,0,270.9,3,2,1,321,Promising
17014,2011-10-04 11:36:00,2011-12-01 14:09:00,3,583.4300000000001,243,8,0,194.4766666666667,4,3,2,432,Loyal customers
17015,2011-06-07 13:19:00,2011-11-11 10:45:00,3,1838.6100000000001,1978,28,0,612.87,3,3,4,334,Loyal customers
17017,2010-12-02 10:17:00,2011-12-07 09:32:00,20,8694.26,6673,2,0,434.713,4,4,4,444,Champions
17018,2011-01-18 08:46:00,2011-10-30 11:42:00,2,920.1,176,40,0,460.05,3,2,3,323,Promising
17019,2010-12-06 12:55:00,2011-11-28 13:06:00,4,1258.08,820,11,0,314.52,4,3,3,433,Loyal customers
17022,2011-11-08 17:09:00,2011-11-08 17:09:00,1,71.0,108,31,0,71.0,3,2,1,321,Promising
17024,2011-07-05 09:31:00,2011-10-25 13:47:00,3,95.85,69,45,0,31.95,3,3,1,331,Loyal customers
17025,2010-12-01 15:45:00,2011-10-10 09:06:00,3,357.77,235,60,0,119.25666666666666,2,3,2,232,At risk
17026,2010-12-05 12:47:00,2011-06-07 14:28:00,2,154.82999999999998,97,185,1,77.41499999999999,1,2,1,121,Lost
17027,2011-01-26 14:19:00,2011-09-22 12:24:00,6,877.5600000000001,416,78,0,146.26000000000002,2,4,3,243,At risk
17029,2011-04-17 10:57:00,2011-08-21 11:06:00,2,716.0,400,110,1,358.0,2,2,3,223,High value lapsed
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,146.87,146,63,0,146.87,2,2,1,221,Lost
17031,2011-07-08 09:38:00,2011-11-28 10:23:00,2,380.35,235,11,0,190.175,4,2,2,422,Promising
17033,2010-12-15 13:21:00,2011-09-14 14:34:00,3,1030.14,750,86,0,343.38000000000005,2,3,3,233,At risk
17034,2011-02-25 10:10:00,2011-11-23 15:14:00,3,745.52,410,16,0,248.50666666666666,4,3,3,433,Loyal customers
17035,2011-02-01 12:27:00,2011-04-08 11:23:00,2,433.53000000000003,229,245,1,216.76500000000001,1,2,2,122,Lost
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,1267.32,656,87,0,1267.32,2,2,3,223,High value lapsed
17038,2011-11-09 13:50:00,2011-11-09 13:50:00,1,112.4,28,30,0,112.4,3,2,1,321,Promising
17040,2011-07-25 10:19:00,2011-07-25 10:19:00,1,449.73,181,137,1,449.73,2,2,2,222,Lost
17041,2010-12-14 11:43:00,2011-11-13 11:21:00,3,1071.49,927,26,0,357.16333333333336,3,3,3,333,Loyal customers
17042,2011-04-06 14:53:00,2011-12-07 12:26:00,5,1036.58,990,2,0,207.31599999999997,4,4,3,443,Loyal customers
17043,2011-03-18 14:53:00,2011-11-07 15:33:00,4,1735.18,998,32,0,433.795,3,3,4,334,Loyal customers
17044,2011-11-14 14:28:00,2011-11-14 14:28:00,1,948.48,504,25,0,948.48,3,2,3,323,Promising
17045,2011-04-06 12:08:00,2011-08-18 17:09:00,3,339.44,106,113,1,113.14666666666666,2,3,2,232,At risk
17046,2011-07-05 14:24:00,2011-07-05 14:24:00,1,642.02,510,157,1,642.02,1,2,2,122,Lost
17047,2011-05-18 16:50:00,2011-09-15 13:27:00,3,1100.9,533,85,0,366.9666666666667,2,3,3,233,At risk
17048,2011-01-12 16:51:00,2011-08-14 11:49:00,3,925.35,485,117,1,308.45,2,3,3,233,At risk
17049,2011-03-09 08:33:00,2011-12-07 10:48:00,9,5655.03,2673,2,0,628.3366666666666,4,4,4,444,Champions
17050,2011-02-13 12:41:00,2011-09-04 13:48:00,6,3185.64,1595,96,1,530.9399999999999,2,4,4,244,At risk
17051,2011-05-29 14:13:00,2011-05-29 14:13:00,1,240.89000000000001,179,194,1,240.89000000000001,1,2,1,121,Lost
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,399.09,251,28,0,399.09,3,2,2,322,Promising
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,498.48,122,130,1,498.48,2,2,2,222,Lost
17054,2011-04-08 13:14:00,2011-11-11 12:56:00,5,1356.33,804,28,0,271.26599999999996,3,4,3,343,Loyal customers
17058,2011-04-14 09:18:00,2011-09-19 10:13:00,3,1179.89,592,81,0,393.2966666666667,2,3,3,233,At risk
17059,2010-12-05 12:35:00,2011-11-10 12:27:00,5,3080.39,1850,29,0,616.078,3,4,4,344,Loyal customers
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,234.24,216,266,1,234.24,1,2,1,121,Lost
17061,2011-04-21 13:29:00,2011-09-27 11:24:00,11,5232.2300000000005,1526,73,0,475.65727272727275,2,4,4,244,At risk
17062,2010-12-05 11:59:00,2011-01-30 11:01:00,4,533.33,418,313,1,133.3325,1,3,2,132,Lost
17063,2011-02-23 13:44:00,2011-11-18 16:19:00,7,1461.14,770,21,0,208.73428571428573,3,4,3,343,Loyal customers
17064,2011-01-16 16:10:00,2011-10-12 10:18:00,3,855.45,316,58,0,285.15000000000003,2,3,3,233,At risk
17068,2010-12-06 13:58:00,2011-11-27 13:14:00,21,4552.14,2164,12,0,216.76857142857145,4,4,4,444,Champions
17069,2010-12-01 16:49:00,2011-11-11 17:13:00,9,2709.7000000000003,1506,28,0,301.0777777777778,3,4,4,344,Loyal customers
17070,2011-08-17 17:01:00,2011-08-17 17:01:00,1,304.24,131,114,1,304.24,2,2,1,221,Lost
17071,2011-02-03 08:18:00,2011-11-11 16:31:00,9,2429.03,1197,28,0,269.89222222222224,3,4,4,344,Loyal customers
17073,2011-08-22 14:37:00,2011-11-22 11:47:00,4,1446.09,759,17,0,361.5225,4,3,3,433,Loyal customers
17075,2011-01-26 13:20:00,2011-11-22 11:58:00,4,834.12,292,17,0,208.53,4,3,3,433,Loyal customers
17076,2010-12-10 10:08:00,2011-11-03 17:53:00,3,841.0799999999999,295,36,0,280.35999999999996,3,3,3,333,Loyal customers
17078,2011-11-03 18:49:00,2011-11-03 19:17:00,2,378.2,788,36,0,189.1,3,2,2,322,Promising
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,118.80000000000001,24,78,0,118.80000000000001,2,2,1,221,Lost
17080,2011-03-15 12:05:00,2011-11-17 12:59:00,2,287.62,166,22,0,143.81,3,2,1,321,Promising
17081,2011-10-24 13:08:00,2011-11-14 12:56:00,2,288.91,77,25,0,144.455,3,2,1,321,Promising
17082,2011-01-25 14:36:00,2011-11-06 15:17:00,2,2003.85,1049,33,0,1001.925,3,2,4,324,Promising
17083,2011-02-09 11:38:00,2011-08-22 15:43:00,3,1405.78,772,109,1,468.5933333333333,2,3,3,233,At risk
17084,2011-11-04 14:49:00,2011-11-04 14:54:00,2,2747.9900000000002,1702,35,0,1373.9950000000001,3,2,4,324,Promising
17085,2010-12-12 12:24:00,2011-08-08 14:15:00,5,1562.4,785,123,1,312.48,2,4,3,243,At risk
17086,2011-10-07 11:22:00,2011-12-02 13:54:00,6,2050.08,1859,7,0,341.68,4,4,4,444,Champions
17088,2011-03-31 09:48:00,2011-11-11 14:23:00,4,1991.01,868,28,0,497.7525,3,3,4,334,Loyal customers
17090,2010-12-20 13:52:00,2011-12-05 13:44:00,7,1974.65,903,4,0,282.09285714285716,4,4,4,444,Champions
17091,2010-12-07 09:55:00,2011-12-07 10:43:00,9,3827.76,1746,2,0,425.3066666666667,4,4,4,444,Champions
17092,2011-03-07 14:51:00,2011-10-20 19:51:00,4,1774.03,1130,50,0,443.5075,3,3,4,334,Loyal customers
17094,2011-01-21 13:09:00,2011-01-21 13:09:00,1,302.0,152,322,1,302.0,1,2,1,121,Lost
17095,2011-01-09 11:05:00,2011-11-17 12:21:00,3,1324.16,618,22,0,441.3866666666667,3,3,3,333,Loyal customers
17096,2011-03-23 12:05:00,2011-11-24 15:01:00,4,1022.13,339,15,0,255.5325,4,3,3,433,Loyal customers
17097,2010-12-09 14:55:00,2011-12-07 17:05:00,8,954.42,459,2,0,119.3025,4,4,3,443,Loyal customers
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,971.74,800,18,0,485.87,3,2,3,323,Promising
17101,2011-06-14 14:49:00,2011-11-29 13:57:00,4,1621.73,815,10,0,405.4325,4,3,3,433,Loyal customers
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,2,261,1,25.5,1,2,1,121,Lost
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,2,665.78,693,159,1,332.89,1,2,2,122,Lost
17107,2011-03-06 15:17:00,2011-11-06 14:14:00,6,10797.48,4826,33,0,1799.58,3,4,4,344,Loyal customers
17109,2011-04-21 15:46:00,2011-11-10 16:59:00,6,881.29,588,29,0,146.88166666666666,3,4,3,343,Loyal customers
17110,2011-06-27 12:58:00,2011-06-27 12:58:00,1,163.29999999999998,50,165,1,163.29999999999998,1,2,1,121,Lost
17111,2011-10-23 15:59:00,2011-10-23 15:59:00,1,231.61,282,47,0,231.61,3,2,1,321,Promising
17114,2011-01-09 11:39:00,2011-12-04 12:17:00,8,801.12,215,5,0,100.14,4,4,3,443,Loyal customers
17115,2011-04-20 14:46:00,2011-12-01 14:30:00,3,837.5,372,8,0,279.1666666666667,4,3,3,433,Loyal customers
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,116.19999999999999,68,288,1,116.19999999999999,1,2,1,121,Lost
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,157.02,154,317,1,157.02,1,2,1,121,Lost
17119,2011-10-11 11:03:00,2011-12-06 14:40:00,2,606.91,334,3,0,303.455,4,2,2,422,Promising
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,307.46,120,233,1,307.46,1,2,2,122,Lost
17122,2011-08-12 14:33:00,2011-08-12 14:33:00,1,138.32,80,119,1,138.32,2,2,1,221,Lost
17123,2011-07-01 10:47:00,2011-07-01 10:47:00,1,345.29999999999995,246,161,1,345.29999999999995,1,2,2,122,Lost
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,294.24,129,185,1,294.24,1,2,1,121,Lost
17125,2011-10-20 14:41:00,2011-10-20 14:41:00,1,230.5,281,50,0,230.5,3,2,1,321,Promising
17126,2010-12-12 11:26:00,2011-07-10 13:52:00,5,989.45,780,152,1,197.89000000000001,1,4,3,143,Lost
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,157.09,76,334,1,157.09,1,2,1,121,Lost
17131,2011-09-25 12:42:00,2011-12-04 12:52:00,5,2463.17,983,5,0,492.634,4,4,4,444,Champions
17133,2011-03-18 13:47:00,2011-11-24 12:27:00,7,4892.240000000001,2730,15,0,698.8914285714287,4,4,4,444,Champions
17134,2011-03-20 11:56:00,2011-08-25 09:53:00,2,413.2,98,106,1,206.6,2,2,2,222,Lost
17135,2010-12-03 09:31:00,2011-11-23 16:48:00,7,1139.73,1224,16,0,162.81857142857143,4,4,3,443,Loyal customers
17138,2011-03-09 11:54:00,2011-03-09 11:54:00,1,380.5,126,275,1,380.5,1,2,2,122,Lost
17139,2011-02-24 09:32:00,2011-11-24 10:12:00,12,10650.77,5176,15,0,887.5641666666667,4,4,4,444,Champions
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,454.12,296,247,1,454.12,1,2,2,122,Lost
17142,2011-04-14 18:22:00,2011-04-14 18:22:00,1,579.0,81,239,1,579.0,1,2,2,122,Lost
17144,2011-09-16 12:50:00,2011-12-08 17:57:00,2,984.57,483,1,0,492.285,4,2,3,423,Promising
17146,2010-12-16 12:20:00,2011-08-26 12:44:00,3,749.78,212,105,1,249.92666666666665,2,3,3,233,At risk
17147,2011-02-01 09:36:00,2011-11-17 12:32:00,4,1714.59,882,22,0,428.6475,3,3,4,334,Loyal customers
17148,2011-10-19 09:59:00,2011-10-19 09:59:00,1,124.88,82,51,0,124.88,2,2,1,221,Lost
17152,2011-03-21 16:20:00,2011-05-29 12:19:00,3,1689.5,517,194,1,563.1666666666666,1,3,4,134,Lost
17153,2011-11-15 13:42:00,2011-11-15 13:42:00,1,213.78,104,24,0,213.78,3,2,1,321,Promising
17154,2011-09-25 13:42:00,2011-09-25 13:42:00,1,329.34,490,75,0,329.34,2,2,2,222,Lost
17155,2011-06-15 10:22:00,2011-11-22 12:38:00,2,251.70000000000002,242,17,0,125.85000000000001,4,2,1,421,Promising
17157,2011-06-16 15:08:00,2011-12-02 09:10:00,2,319.0,172,7,0,159.5,4,2,2,422,Promising
17158,2010-12-14 13:03:00,2011-11-07 15:15:00,3,1266.97,778,32,0,422.3233333333333,3,3,3,333,Loyal customers
17159,2011-06-21 09:49:00,2011-11-18 10:52:00,3,1538.88,1111,21,0,512.96,3,3,3,333,Loyal customers
17160,2011-04-12 12:00:00,2011-11-08 14:05:00,6,3518.03,2856,31,0,586.3383333333334,3,4,4,344,Loyal customers
17162,2011-02-07 12:27:00,2011-11-11 11:34:00,10,1715.46,1001,28,0,171.546,3,4,4,344,Loyal customers
17163,2011-09-22 15:54:00,2011-11-18 08:57:00,2,293.1,66,21,0,146.55,3,2,1,321,Promising
17164,2011-03-11 14:26:00,2011-11-07 09:14:00,7,2467.35,1501,32,0,352.4785714285714,3,4,4,344,Loyal customers
17165,2011-02-28 16:39:00,2011-02-28 16:39:00,1,158.68,100,284,1,158.68,1,2,1,121,Lost
17166,2011-05-20 08:18:00,2011-11-01 09:46:00,2,206.34,78,38,0,103.17,3,2,1,321,Promising
17169,2011-06-09 13:16:00,2011-10-13 10:25:00,2,835.78,526,57,0,417.89,2,2,3,223,High value lapsed
17171,2011-02-23 16:37:00,2011-02-23 16:37:00,1,224.91,185,289,1,224.91,1,2,1,121,Lost
17172,2011-09-22 09:36:00,2011-09-22 09:36:00,1,317.76,480,78,0,317.76,2,2,2,222,Lost
17173,2011-07-31 15:26:00,2011-12-04 14:40:00,8,3766.6,1122,5,0,470.825,4,4,4,444,Champions
17174,2011-05-06 11:47:00,2011-05-06 11:47:00,1,59.9,41,217,1,59.9,1,2,1,121,Lost
17175,2011-02-16 14:56:00,2011-10-26 15:31:00,4,1443.69,866,44,0,360.9225,3,3,3,333,Loyal customers
17176,2011-05-22 12:41:00,2011-05-22 12:41:00,1,306.13,170,201,1,306.13,1,2,1,121,Lost
17179,2010-12-13 14:24:00,2011-06-14 16:48:00,3,711.79,290,178,1,237.26333333333332,1,3,3,133,Lost
17180,2011-01-27 18:05:00,2011-10-14 15:46:00,4,783.97,670,56,0,195.9925,2,3,3,233,At risk
17181,2010-12-01 12:38:00,2011-10-13 14:48:00,2,239.92000000000002,241,57,0,119.96000000000001,2,2,1,221,Lost
17183,2011-08-26 15:25:00,2011-12-02 10:07:00,6,3347.31,1296,7,0,557.885,4,4,4,444,Champions
17186,2011-10-10 12:52:00,2011-10-24 10:20:00,2,144.0,200,46,0,72.0,3,2,1,321,Promising
17187,2011-04-27 12:39:00,2011-04-27 12:39:00,1,203.95,144,226,1,203.95,1,2,1,121,Lost
17188,2010-12-12 12:56:00,2011-11-28 13:53:00,7,2474.23,1328,11,0,353.4614285714286,4,4,4,444,Champions
17189,2010-12-15 17:28:00,2011-08-25 19:39:00,2,383.75,226,106,1,191.875,2,2,2,222,Lost
17190,2011-05-16 15:29:00,2011-10-12 11:33:00,2,444.74,161,58,0,222.37,2,3,2,232,At risk
17191,2010-12-06 14:36:00,2011-11-11 16:58:00,7,2093.68,1166,28,0,299.09714285714284,3,4,4,344,Loyal customers
